"data","temp_max_dia","temp_min_dia","umidade_max_dia","umidade_min_dia","vento_medio_dia","chuva_total_dia"
2019-11-29,25.5,14.8,88,50,2.60833333333333,0
2019-11-30,32.4,17.4,88,35,1.76666666666667,1
2019-12-01,30,21,81,41,2.05833333333333,0.4
2019-12-02,22,15.7,89,59,2.39166666666667,0.6
2019-12-03,21.5,15.1,82,61,2.4375,0
2019-12-04,29.5,17.4,88,46,1.77916666666667,8
2019-12-05,29.6,20.6,88,47,1.8375,4.4
2019-12-06,23.1,17.9,90,62,1.93333333333333,3
2019-12-07,28.4,16.6,84,24,2.42916666666667,0
2019-12-08,29.3,15,75,24,2.24583333333333,0
2019-12-09,29.2,17.9,89,46,1.72083333333333,6.2
2019-12-10,26.4,18.8,91,60,1.3625,39.2
2019-12-11,26.7,18.5,90,56,0.829166666666666,9
2019-12-12,27.2,17.8,88,50,1.9125,5
2019-12-13,30.2,20.8,89,40,1.90833333333333,26.2
2019-12-14,29.7,18.3,91,44,2.25416666666667,43.8
2019-12-15,31.7,20.2,88,36,2.15,0
2019-12-16,32.5,22,79,31,1.62916666666667,0
2019-12-17,31,20.3,87,34,1.975,6.4
2019-12-18,22.2,19.3,89,73,1.56666666666667,6.6
2019-12-19,23.9,18.8,90,65,1.87083333333333,0.4
2019-12-20,28.3,19.2,84,48,1.64166666666667,0
2019-12-21,28.9,21.2,83,43,3.25833333333333,0.2
2019-12-22,28.1,20.8,75,44,3.11666666666667,0.4
2019-12-23,27.7,17.7,92,51,1.41666666666667,98.6
2019-12-24,27.9,18.7,92,44,1.49166666666667,0.6
2019-12-25,31.6,19.1,83,21,2.27916666666667,0
2019-12-26,30.9,18.7,85,33,2.1,0
2019-12-27,28.7,19.4,82,48,2.20416666666667,0
2019-12-28,30.9,20.7,79,41,2.15416666666667,0
2019-12-29,30.9,20.1,81,37,2.04583333333333,0
2019-12-30,31.8,19,82,30,2.22916666666667,0
2019-12-31,32.3,19.5,80,30,1.99583333333333,0.2
2020-01-01,33.3,19.2,88,28,1.92916666666667,16
2020-01-02,28.8,20,90,51,1.29166666666667,23.6
2020-01-03,25.1,18.9,91,59,2.08333333333333,7.6
2020-01-04,26.4,18.4,90,55,1.325,13.2
2020-01-05,27.5,18.6,88,56,1.30833333333333,2.2
2020-01-06,30.3,18,91,39,2.53333333333333,16
2020-01-07,31.6,21.2,78,39,2.05,0
2020-01-08,30.7,19.9,91,49,1.675,41
2020-01-09,30,20.5,91,48,2.3375,31.2
2020-01-10,31,22.5,82,44,1.675,0
2020-01-11,31.5,23.5,78,44,2.37916666666667,0
2020-01-12,26.7,21.2,89,65,1.37916666666667,17
2020-01-13,25.9,20.1,89,61,1.92083333333333,0.4
2020-01-14,27.2,18.9,81,56,2.20416666666667,0
2020-01-15,31.6,19.6,81,36,2.02083333333333,0
2020-01-16,31.9,21,91,40,1.47083333333333,50.4
2020-01-17,23.3,17.1,91,69,2.525,36
2020-01-18,24.2,17.1,88,60,2.7,1
2020-01-19,26.2,18.6,87,54,2.4375,0
2020-01-20,25.9,19.1,84,54,2.49583333333333,0
2020-01-21,29,16.7,81,34,2.37916666666667,0
2020-01-22,26.4,17.9,83,49,2.8,0.2
2020-01-23,21.1,18.3,89,77,1.85833333333333,4.2
2020-01-24,24.5,17.6,90,61,1.50833333333333,3.6
2020-01-25,28.3,16.7,87,34,1.60416666666667,0.2
2020-01-26,30.9,16,88,20,1.4,0
2020-01-27,33.6,16.4,64,14,0.966666666666667,0
2020-01-28,33.6,19.4,87,24,1.35833333333333,8.8
2020-01-29,32,19.9,88,39,2.475,0.6
2020-01-30,30.7,22,84,48,2.9,6
2020-01-31,28.6,21.6,84,50,3.1625,0
2020-02-01,29.9,20.1,91,50,2.19166666666667,50
2020-02-02,28.2,19.9,92,53,1.17916666666667,60.8
2020-02-03,27.5,19.4,91,62,1.74166666666667,25.2
2020-02-04,27.3,18.5,91,59,1.40416666666667,2.8
2020-02-05,29.5,20.9,88,44,1.33333333333333,13.4
2020-02-06,29,19.8,91,51,1.5125,27.2
2020-02-07,27.7,20.5,89,48,1.58333333333333,0
2020-02-08,31.3,19.5,88,36,1.95,0
2020-02-09,29.1,20.9,88,47,2.5125,8.8
2020-02-10,22.4,18.5,92,80,1.5875,143
2020-02-11,20.9,16.2,91,67,2.17916666666667,11.2
2020-02-12,20.6,16.9,90,74,2.575,1.6
2020-02-13,26.9,17.1,90,49,1.67916666666667,2.2
2020-02-14,28.4,16.6,89,46,1.875,0.6
2020-02-15,31.6,18.3,87,31,2.2,0
2020-02-16,32.3,20.5,85,36,1.52083333333333,7
2020-02-17,32.8,20.5,88,35,1.54583333333333,12.4
2020-02-18,31.8,20.5,89,42,1.84166666666667,19.4
2020-02-19,31.7,21.2,88,41,1.8625,4.2
2020-02-20,30.3,22.1,85,47,1.42916666666667,0.8
2020-02-21,24.1,20.4,88,69,1.40833333333333,5
2020-02-22,21.4,16.9,87,67,1.77083333333333,0.2
2020-02-23,23.8,16,88,53,2.25416666666667,0.6
2020-02-24,26.3,17.7,90,55,2.11666666666667,19.6
2020-02-25,29.2,18.9,92,53,1.72916666666667,18.8
2020-02-26,24.4,20.6,91,73,2.52916666666667,14.2
2020-02-27,21.6,15.6,91,63,2.30833333333333,32.4
2020-02-28,19.8,16.7,90,67,2.275,9.8
2020-02-29,25,18,91,64,1.8375,2.6
2020-03-01,23.6,17.2,90,61,2.6875,1.6
2020-03-02,24.5,17.2,90,61,2.12083333333333,12.2
2020-03-03,23.4,16.4,91,65,2.0125,14
2020-03-04,25.8,15.6,90,50,1.31666666666667,0.4
2020-03-05,25.8,16,89,46,1.74583333333333,0
2020-03-06,26.6,16.1,83,35,2.37083333333333,0
2020-03-07,27.6,16.3,84,37,2.20833333333333,0
2020-03-08,26.9,16.6,88,47,1.98333333333333,5.4
2020-03-09,28.9,17.4,86,39,1.9125,0
2020-03-10,30.3,18.5,84,32,2.16666666666667,0
2020-03-11,29.5,18.4,83,35,2.25,0
2020-03-12,30,18.6,84,36,2.18333333333333,0
2020-03-13,31.6,18.5,82,29,1.85833333333333,0
2020-03-14,31.6,19.9,80,34,2.10833333333333,0
2020-03-15,32.9,19.4,84,31,1.7125,0
2020-03-16,30.9,20.3,84,39,2.05416666666667,3.2
2020-03-17,29.7,19.4,89,41,1.675,10.2
2020-03-18,31.7,19.9,84,32,1.49166666666667,0
2020-03-19,29.5,21.5,89,45,1.575,4
2020-03-20,28.4,20.4,84,50,2.11666666666667,1
2020-03-21,23.5,18.7,88,55,2.30416666666667,1.6
2020-03-22,26.6,17.5,83,42,2.46666666666667,0
2020-03-23,26.3,16.8,86,32,3.12083333333333,0.4
2020-03-24,25.6,16.2,82,41,3.02083333333333,0
2020-03-25,26.2,16.1,82,35,2.45833333333333,0
2020-03-26,28.1,14.9,80,21,2.1,0
2020-03-27,28.5,16.1,84,26,2.53333333333333,0
2020-03-28,29.5,17.7,85,31,2.00833333333333,0
2020-03-29,28.3,17.1,89,50,1.3875,14.8
2020-03-30,28.7,18.6,90,39,1.50416666666667,0.6
2020-03-31,28.6,18.3,88,44,1.77083333333333,0
2020-04-01,28.8,18,88,39,1.99166666666667,0
2020-04-02,30.6,18.9,86,36,2.44583333333333,0.2
2020-04-03,28.1,19.8,86,41,2.79166666666667,6.6
2020-04-04,27.6,16.6,78,28,1.64166666666667,0
2020-04-05,28.8,16.2,86,28,2.00416666666667,0
2020-04-06,31.2,17.3,86,31,1.6125,0
2020-04-07,25.8,19,87,51,1.70833333333333,0.4
2020-04-08,20,16.8,88,69,2.0125,0.2
2020-04-09,24.1,14.5,82,35,1.91666666666667,0
2020-04-10,24.8,14.2,83,33,1.8375,0
2020-04-11,24.3,15.7,78,43,2.04166666666667,0
2020-04-12,24.4,16.2,80,42,2.38333333333333,0
2020-04-13,26.5,15,83,33,2.14166666666667,0
2020-04-14,23.1,16.8,87,56,1.85833333333333,0
2020-04-15,24.6,17.4,82,44,2.5375,0
2020-04-16,26.5,16.8,80,39,1.0875,0
2020-04-17,21,15.6,81,61,2.05,0
2020-04-18,24.3,14.8,84,45,2.21666666666667,0
2020-04-19,25.2,15.1,86,40,2.20416666666667,0
2020-04-20,26.2,15.3,87,33,1.77916666666667,0
2020-04-21,27.4,14.8,87,27,1.67083333333333,0
2020-04-22,25.4,15.5,86,37,1.77916666666667,0
2020-04-23,26.1,16,84,36,1.79166666666667,0
2020-04-24,27.4,16.8,84,40,2.18333333333333,0
2020-04-25,29,16.8,85,30,1.7625,0
2020-04-26,28.8,16.2,73,26,1.01666666666667,0
2020-04-27,26.2,16.8,81,33,2.11666666666667,0
2020-04-28,26.3,16.4,81,34,1.85,0
2020-04-29,27.4,14.8,89,28,1.21666666666667,0
2020-04-30,27.2,16.6,71,35,1.3375,0
2020-05-01,28.3,16.6,86,34,1.025,0
2020-05-02,26.5,17.3,88,42,1.675,0
2020-05-03,22.4,15.5,86,38,2.3125,0.8
2020-05-04,25,13.6,81,34,1.8625,0
2020-05-05,26.3,13,88,28,1.89166666666667,0.2
2020-05-06,26.9,17.4,83,31,1.71666666666667,1
2020-05-07,17.8,12.7,89,66,2.49166666666667,5.2
2020-05-08,21.7,12.2,87,44,1.77083333333333,0
2020-05-09,23.9,13,82,32,2.00833333333333,0
2020-05-10,25.5,11.8,89,27,1.32083333333333,0
2020-05-11,25.9,12.6,82,33,1.4125,0
2020-05-12,27,13.2,75,28,1.025,0
2020-05-13,24.2,15,71,37,1.64166666666667,0
2020-05-14,21.6,16.2,85,57,1.6375,0.6
2020-05-15,17,14.6,88,74,1.80833333333333,0.2
2020-05-16,24.3,14.7,87,36,1.2375,0
2020-05-17,26.4,12.2,91,24,0.729166666666667,0
2020-05-18,25.6,12.9,91,23,0.8125,0.2
2020-05-19,24.2,15.1,84,39,2.42083333333333,0
2020-05-20,26.5,15.7,87,31,2.0625,0
2020-05-21,26.6,14.4,89,32,1.225,0
2020-05-22,27.2,16,77,33,1.54166666666667,0
2020-05-23,23.2,15.1,87,47,3.19583333333333,2.6
2020-05-24,16.6,11.2,85,58,3.575,0
2020-05-25,18.8,11.1,76,33,4.04166666666667,0
2020-05-26,19.6,10.9,69,30,3.275,0
2020-05-27,22.9,11.5,80,25,1.75,0
2020-05-28,21.6,10,84,26,1.61666666666667,0
2020-05-29,24.7,9.6,91,32,1.00416666666667,0.2
2020-05-30,25.2,11.2,83,25,1.15416666666667,0
2020-05-31,24.2,11.8,74,23,1.35416666666667,0
2020-06-01,26.2,12.9,77,32,1.10416666666667,0
2020-06-02,18.1,15,88,72,0.7875,1
2020-06-03,22.6,14.9,90,56,1.1875,0.4
2020-06-04,22.9,16.6,87,57,1.62916666666667,0
2020-06-05,22.7,17.3,90,67,1.60416666666667,1.8
2020-06-06,24.7,17.1,87,53,1.07083333333333,0.2
2020-06-07,24.9,17.7,91,44,1.85,29
2020-06-08,26.7,16.9,89,46,1.375,0
2020-06-09,25.6,17.3,87,55,0.995833333333333,0.2
2020-06-10,26.7,18.5,77,46,1.6625,0.2
2020-06-11,27.9,20,67,35,2.65416666666667,0
2020-06-12,28.1,17.1,78,32,0.895833333333333,0
2020-06-13,28.5,16.7,81,31,1.10833333333333,0
2020-06-14,22.9,14.5,89,52,2.4375,0.6
2020-06-15,22.2,14.5,90,54,2.69166666666667,0.2
2020-06-16,20.9,15.9,82,59,2.48333333333333,0
2020-06-17,23.6,15.6,83,43,2.50416666666667,0
2020-06-18,24.8,13.2,84,36,1.5875,0
2020-06-19,25.7,16.2,68,34,1.825,0
2020-06-20,28.2,16.5,69,30,1.47916666666667,0
2020-06-21,27.6,16.2,78,31,1.30833333333333,0
2020-06-22,27.4,15.8,73,27,0.695833333333333,0
2020-06-23,25.6,15,70,29,0.866666666666667,0
2020-06-24,26,14.4,58,31,1.71666666666667,0
2020-06-25,26.3,16.4,69,36,2.12916666666667,0
2020-06-26,23.4,16,88,47,1.68333333333333,4.6
2020-06-27,16.3,13.6,92,77,1.56666666666667,113.6
2020-06-28,17.3,12.6,89,68,1.56666666666667,0.2
2020-06-29,20.5,13,89,57,2.27083333333333,0.4
2020-06-30,24.2,12.8,91,38,2.77083333333333,0
2020-07-01,21.2,15.2,77,28,3.7,0.2
2020-07-02,19.9,10.4,78,31,1.3,0
2020-07-03,19.3,10.5,86,42,1.28333333333333,0
2020-07-04,24.9,11.7,81,32,1.81666666666667,0
2020-07-05,26.8,13.2,91,31,1.29166666666667,0
2020-07-06,26.9,15.6,77,37,1.29583333333333,0
2020-07-07,27.8,16,86,26,2.05416666666667,0
2020-07-08,26.3,18.5,47,30,3.3625,0
2020-07-09,24.7,14.5,81,23,2.03333333333333,0.6
2020-07-10,21.8,10.5,86,54,1.89166666666667,0.2
2020-07-11,26.4,14,89,34,1.95416666666667,0
2020-07-12,26.4,15.5,76,35,1.78333333333333,0
2020-07-13,27.8,17.8,65,33,2.025,0
2020-07-14,22.8,15,84,49,1.6875,0
2020-07-15,15.9,13.1,83,73,1.97916666666667,0
2020-07-16,20,13.1,88,61,2.475,0
2020-07-17,25.5,13,92,43,1.15833333333333,0
2020-07-18,25.4,14.8,89,39,1.51666666666667,0
2020-07-19,24.9,14,90,37,1.25,0
2020-07-20,25.9,13.1,81,30,1.02916666666667,0
2020-07-21,26.7,13.9,77,30,1.02083333333333,0
2020-07-22,27.3,14.4,76,28,0.679166666666667,0
2020-07-23,27.3,14.8,73,28,1.0375,0
2020-07-24,26.2,15,79,25,1.525,0
2020-07-25,27.2,17.2,73,26,2.21666666666667,0
2020-07-26,21.8,15.6,80,58,2.2625,0
2020-07-27,27.5,14.5,89,29,1.77083333333333,0
2020-07-28,27.9,15.9,76,26,1.8125,0
2020-07-29,23.3,14.3,83,40,2.49166666666667,0
2020-07-30,16.8,12.7,90,71,2.1875,11.6
2020-07-31,21.4,13.1,89,50,3.16666666666667,0
2020-08-01,22.7,14.4,83,40,2.1625,0
2020-08-02,23.7,13,87,35,2.09583333333333,0
2020-08-03,22.6,12.8,87,39,1.7125,0
2020-08-04,23.5,11.7,88,31,1.61666666666667,0
2020-08-05,24.1,12.3,85,23,2.00833333333333,0
2020-08-06,24.6,11.8,87,27,1.43333333333333,0.2
2020-08-07,25.3,11.3,86,24,0.954166666666667,0
2020-08-08,25.8,12.2,83,22,1.10416666666667,0.2
2020-08-09,26.2,14,82,25,1.12916666666667,0
2020-08-10,26.9,13.8,78,22,1.0125,0
2020-08-11,27.3,14.4,65,24,1,0
2020-08-12,28.6,14.4,86,23,1.37083333333333,0
2020-08-13,29.9,16.3,82,23,1.37916666666667,0
2020-08-14,29.3,17.2,82,32,1.30833333333333,0
2020-08-15,23.3,17.8,78,48,1.7625,0
2020-08-16,20.7,15.7,89,70,1.87916666666667,10.2
2020-08-17,19.7,16.2,85,65,1.87083333333333,8
2020-08-18,18.4,15.4,90,72,1.775,13.6
2020-08-19,26,15.7,90,52,1.6,7.8
2020-08-20,16.8,12.4,88,69,2.23333333333333,3.4
2020-08-21,12.6,8.7,89,84,2.35416666666667,17.8
2020-08-22,15.2,8.2,91,66,2.24166666666667,4.8
2020-08-23,19.2,9.1,88,45,2.42083333333333,0
2020-08-24,20.4,9.2,87,39,2.37083333333333,0
2020-08-25,20.4,9.9,85,35,2.20869565217391,0
2020-08-26,23.2,8.5,83,30,1.99166666666667,0
2020-08-27,26.1,12,89,25,1.6,0.2
2020-08-28,29.6,14,90,25,0.891666666666667,0
2020-08-29,30.4,15.4,77,24,0.8375,0
2020-08-30,31.5,17.4,68,21,1.1375,0
2020-08-31,25.3,17.2,81,50,2.29166666666667,0
2020-09-01,23.2,17.5,85,57,3.225,0
2020-09-02,26.7,16.9,81,36,3.0625,0
2020-09-03,29.9,16.2,88,21,1.98333333333333,0
2020-09-04,32.8,17.6,80,18,1.37916666666667,0
2020-09-05,30.7,16.7,82,17,2.16666666666667,0
2020-09-06,31.4,16.6,86,15,1.5,0
2020-09-07,30,17.8,82,31,1.79583333333333,0
2020-09-08,29.5,17.8,82,32,1.88333333333333,0
2020-09-09,29.8,17.6,83,38,2.20833333333333,0
2020-09-10,33.4,17.6,89,15,1.9625,0
2020-09-11,33.7,18.5,83,16,1.62916666666667,0
2020-09-12,34.1,21.2,67,15,1.09166666666667,0
2020-09-13,33.3,21.2,58,14,0.916666666666667,0
2020-09-14,32.4,19.6,73,15,1.49166666666667,0
2020-09-15,21.9,15.6,88,58,2.7125,0.4
2020-09-16,31.4,16.6,82,23,2.08333333333333,0
2020-09-17,32.5,18.6,82,18,1.43333333333333,0
2020-09-18,28.2,17.7,80,31,1.52916666666667,0
2020-09-19,31.8,19.8,66,15,1.14166666666667,0
2020-09-20,23.6,15.6,85,47,2.31666666666667,0
2020-09-21,18.9,13.7,89,69,2.20416666666667,2
2020-09-22,16.7,13.5,90,73,2.19583333333333,11.6
2020-09-23,22.3,13.9,85,55,2.69166666666667,0
2020-09-24,28.1,15,85,27,1.85416666666667,0
2020-09-25,29.5,14.9,88,27,0.575,0
2020-09-26,32.4,16.8,74,19,0.970833333333333,0
2020-09-27,34.9,18.8,68,15,0.795833333333334,0
2020-09-28,32.5,20.4,79,24,1.05833333333333,0.6
2020-09-29,26.2,18.8,84,58,1.1625,0
2020-09-30,37.1,19.1,88,13,1.37083333333333,0
2020-10-01,37.1,19.6,82,16,1.32083333333333,0
2020-10-02,37.4,24.6,53,17,1.8375,0
2020-10-03,31.3,20.6,81,28,2.225,0
2020-10-04,22.3,19.3,86,67,2.8625,0
2020-10-05,35.9,18.9,79,21,2.38333333333333,0
2020-10-06,36.4,21.2,80,21,1.42916666666667,0
2020-10-07,37.3,19.1,85,17,1.62083333333333,0
2020-10-08,29.3,19.5,86,32,2.15833333333333,3.6
2020-10-09,20.5,17.5,90,77,1.54166666666667,40.2
2020-10-10,24.6,15.7,88,34,1.5875,3
2020-10-11,24.8,12.8,81,31,2.82083333333333,0
2020-10-12,28.6,14,79,25,2.2125,0
2020-10-13,31.9,16,85,21,1.02916666666667,0
2020-10-14,33.2,18.8,77,26,1.32916666666667,0
2020-10-15,22,16.1,89,61,1.84166666666667,2.2
2020-10-16,17.5,15.2,90,73,2.1,0.6
2020-10-17,20.3,14.5,84,57,2.62916666666667,0
2020-10-18,26.3,15.3,79,43,2.875,0
2020-10-19,29.2,16.9,92,35,1.97916666666667,41
2020-10-20,29.3,16.9,93,41,0.9,36.6
2020-10-21,26.9,17.9,93,45,1.4625,0
2020-10-22,26.6,17.5,81,41,3.25833333333333,0
2020-10-23,29.5,16.5,76,31,3.04583333333333,0
2020-10-24,25.9,18.5,93,52,1.54583333333333,33.6
2020-10-25,26.7,16.9,94,46,1.10416666666667,7
2020-10-26,28.1,17.4,82,36,1.7625,0
2020-10-27,31,17.2,91,24,1.9125,0
2020-10-28,32.5,19.4,74,12,2.32083333333333,0
2020-10-29,34.2,19.6,88,17,1.4625,4.2
2020-10-30,20,14.7,93,81,2.34583333333333,36.8
2020-10-31,19,14.7,94,69,2.8125,2
2020-11-01,17.9,13.8,90,58,2.22916666666667,0.4
2020-11-02,21.1,12.7,86,45,2.51666666666667,0
2020-11-03,22.4,12,81,46,2.2625,0
2020-11-04,24,12.9,86,38,2.0125,0
2020-11-05,23,13.9,91,49,1.98333333333333,8.6
2020-11-06,24.9,12.9,87,34,1.74583333333333,0
2020-11-07,29.5,15,76,30,0.558333333333333,0
2020-11-08,30.9,14.3,85,20,1.61666666666667,0
2020-11-09,29.8,16.9,89,37,2.125,0
2020-11-10,28.5,18.8,93,41,1.99166666666667,13.8
2020-11-11,30.4,18.6,93,37,1.18333333333333,23
2020-11-12,27.3,18.2,93,52,1.225,4.8
2020-11-13,29.3,18.3,93,44,1.38333333333333,8
2020-11-14,31.3,19.6,92,34,1.25416666666667,0
2020-11-15,33.1,20.2,83,27,1.82916666666667,0
2020-11-16,29.5,20.8,84,42,2.12083333333333,2.4
2020-11-17,26.2,18.6,95,55,1.45416666666667,35.4
2020-11-18,20.6,15.8,93,73,1.90833333333333,22
2020-11-19,20.6,14.1,95,77,1.54583333333333,12.2
2020-11-20,22.8,13.4,88,46,2.03333333333333,0
2020-11-21,25.8,13.6,83,36,2.34583333333333,0
2020-11-22,27,15.3,85,40,2.5125,0
2020-11-23,26.7,16.2,83,40,2.87083333333333,0
2020-11-24,30.2,18,79,26,2.75,0
2020-11-25,32.2,17.7,84,25,1.93333333333333,0
2020-11-26,32.1,20.2,76,30,1.85416666666667,3
2020-11-27,31.9,18.8,77,30,1.52083333333333,0
2020-11-28,33.6,19.5,78,17,1.95416666666667,0
2020-11-29,32.3,19.7,80,29,2.02916666666667,1.2
2020-11-30,32.4,19.3,84,31,1.5125,8
2020-12-01,29.4,20.1,85,46,1.31666666666667,4.8
2020-12-02,29.8,19.6,92,45,1.66666666666667,0.2
2020-12-03,30.5,20.6,88,38,2.72916666666667,0
2020-12-04,31.4,20.9,79,34,2.0625,0
2020-12-05,25.1,20,84,61,2.35833333333333,0
2020-12-06,25.5,18.3,91,57,2.58333333333333,4.8
2020-12-07,26,18.5,94,58,1.6625,3
2020-12-08,28.1,17.1,96,48,1.2875,37.6
2020-12-09,29.4,18.5,91,38,1.625,0
2020-12-10,27.9,19,81,39,1.87916666666667,0
2020-12-11,26.5,19,92,48,2.23333333333333,18.2
2020-12-12,28,20,88,47,1.525,0
2020-12-13,29.3,20.3,92,45,2.12083333333333,3.2
2020-12-14,29.7,18.9,87,43,2.82916666666667,6.6
2020-12-15,30.9,20,90,39,1.65416666666667,12
2020-12-16,31.6,19.3,94,37,1.37083333333333,14.6
2020-12-17,30.6,18.9,94,38,1.29166666666667,19
2020-12-18,31.4,19.6,81,38,0.7375,4.4
2020-12-19,32.6,20.5,89,35,0.658333333333333,0.2
2020-12-20,32.5,18.8,93,33,0.8375,60.4
2020-12-21,31.8,20.8,94,37,0.4625,13.4
2020-12-22,22.6,18.6,92,75,0.779166666666667,1
2020-12-23,24.8,17.9,83,57,0.795833333333333,0
2020-12-24,24.6,18.1,80,54,1.525,0.6
2020-12-25,25,16.4,81,59,0.95,0
2020-12-26,26.6,16.2,88,48,0.566666666666667,0
2020-12-27,25.3,18.4,94,58,0.216666666666667,19.2
2020-12-28,26.6,18.5,85,51,0.45,0
2020-12-29,29.7,19,95,43,0.483333333333333,39.8
2020-12-30,30.8,19.1,91,37,1.52083333333333,2.2
2020-12-31,28.2,20,87,52,1.84583333333333,5.4
2021-01-01,27.2,18.2,97,54,0.35,48.4
2021-01-02,25.2,19.4,95,61,0.575,1
2021-01-03,26.8,17.8,91,45,1.05416666666667,0.4
2021-01-04,29.7,18.6,82,33,0.404166666666667,0
2021-01-05,30.6,18.9,87,39,0.366666666666667,0
2021-01-06,31.2,22.8,73,40,0.879166666666667,1.4
2021-01-07,31.3,22.2,79,38,1.52916666666667,1
2021-01-08,28.8,20.8,79,43,0.675,0
2021-01-09,28,21.6,89,57,0.304166666666667,8.8
2021-01-10,30,21.4,91,53,0.341666666666667,1.6
2021-01-11,31,21.6,93,45,0.104166666666667,7.2
2021-01-12,30.6,20.6,96,46,0.208333333333333,44.2
2021-01-13,29.6,21.7,89,55,0.554166666666667,0.2
2021-01-14,29.5,20.6,92,50,0.316666666666667,1.6
2021-01-15,27.6,19.1,96,53,0.1,40.8
2021-01-16,28.7,18.4,97,45,0.333333333333333,0.6
2021-01-17,30,22.1,75,43,1.4875,0
2021-01-18,32.1,21.9,80,38,0.925,0
2021-01-19,30.3,21.8,93,45,1.36666666666667,7.4
2021-01-20,31.2,20.3,93,35,1.89166666666667,0
2021-01-21,30.4,20.3,86,38,1.825,1.2
2021-01-22,30.8,20.5,87,37,2.02083333333333,2.6
2021-01-23,31.5,20.6,82,34,1.8,0.2
2021-01-24,29.5,19.6,94,40,1.49166666666667,12.6
2021-01-25,31.3,19.9,90,35,1.975,0
2021-01-26,30.5,19.3,93,38,1.5375,6.2
2021-01-27,31.7,20.7,79,36,1.83333333333333,0
2021-01-28,31.9,19.4,93,35,1.9875,22.2
2021-01-29,32.6,22.2,74,26,1.45416666666667,0
2021-01-30,34.1,22.1,76,25,1.34166666666667,0
2021-01-31,32.5,23.3,75,35,1.51666666666667,0
2021-02-01,30.5,21.2,81,38,1.69583333333333,0.8
2021-02-02,32.3,19.7,94,36,0.758333333333333,20.8
2021-02-03,33.7,19.2,91,28,1.1625,0
2021-02-04,31.5,21.7,86,42,2.60833333333333,0
2021-02-05,28.3,19.4,96,50,1.82916666666667,19.8
2021-02-06,28,19.2,82,44,1.92916666666667,0.2
2021-02-07,26.4,17.8,82,46,2.4625,0
2021-02-08,26.6,17,80,43,2.33333333333333,0
2021-02-09,27.3,17.5,80,41,2.475,0
2021-02-10,28,18.3,85,42,2.40833333333333,2.8
2021-02-11,26.6,18.2,91,55,1.93333333333333,9.2
2021-02-12,27,17.8,92,56,1.24166666666667,0.4
2021-02-13,23,19.2,97,75,1.07083333333333,24.2
2021-02-14,28.7,18.2,97,46,1.75416666666667,0
2021-02-15,29,20.7,84,38,2.08333333333333,0
2021-02-16,29.9,17.8,91,36,1.55,11.2
2021-02-17,29.7,18.4,95,41,1.5625,20.8
2021-02-18,30.5,18.1,96,37,1.5,3.4
2021-02-19,29.9,19.4,91,33,1.8625,0
2021-02-20,29.4,19.4,86,42,2.48333333333333,0
2021-02-21,30,19.6,84,44,2.37083333333333,0
2021-02-22,29.3,19.8,82,46,2.46666666666667,0
2021-02-23,32.2,18.5,88,23,1.79166666666667,0
2021-02-24,31.4,18,93,30,1.12916666666667,17.8
2021-02-25,27.2,19.2,94,55,1.625,12.6
2021-02-26,24.8,19.2,95,63,1.7875,14.4
2021-02-27,26,18.9,93,54,1.54583333333333,18.4
2021-02-28,28,18.3,96,50,1.37916666666667,24.6
2021-03-01,30.8,19.8,92,38,1.50833333333333,0.4
2021-03-02,31.4,19.7,91,31,1.1,0
2021-03-03,30.8,21.7,80,32,1.17083333333333,0
2021-03-04,29.8,20.6,84,41,1.82083333333333,2.8
2021-03-05,24.9,20.4,80,61,3.84166666666667,0
2021-03-06,24.2,19.3,98,70,2.04583333333333,55.6
2021-03-07,26.6,19.2,98,57,0.904166666666667,7.2
2021-03-08,28.4,18.9,92,45,1.35416666666667,0.4
2021-03-09,29.7,18.3,93,30,1.2375,0
2021-03-10,28.9,17,78,33,1.73333333333333,0
2021-03-11,29.1,18.5,96,43,1.6875,16.6
2021-03-12,30.9,20.1,92,30,0.666666666666667,0.6
2021-03-13,30.5,20.2,90,35,0.945833333333333,0
2021-03-14,31.1,19.5,91,36,1.34166666666667,1
2021-03-15,30.7,18.9,91,30,0.5125,0
2021-03-16,32.4,19,85,30,1.68333333333333,0
2021-03-17,31.1,19.3,86,36,1.8375,0
2021-03-18,27.3,19.7,92,52,1.39583333333333,16.2
2021-03-19,28.5,19.8,91,46,0.829166666666667,11.6
2021-03-20,30.9,20.1,89,36,1.92083333333333,0
2021-03-21,31.8,19.4,91,32,1.42916666666667,0
2021-03-22,31.1,20.5,80,35,0.8,0
2021-03-23,31.8,19.2,84,28,0.241666666666667,0
2021-03-24,31.2,21.2,82,36,1.6375,0
2021-03-25,30.8,20.3,81,37,1.68333333333333,0
2021-03-26,33,21.3,82,28,1.375,0
2021-03-27,34,20.4,85,24,1.2875,0
2021-03-28,32,20.9,81,33,1.99166666666667,0.2
2021-03-29,32,20.7,81,32,0,0
2021-03-30,30.1,19.2,84,33,0.204166666666667,5
2021-03-31,25.8,18.2,81,43,1.75833333333333,0
2021-04-01,26.7,16,80,31,1.7625,0
2021-04-02,26.1,16.7,86,39,1.4375,1
2021-04-03,27.1,16.6,85,46,0,0
2021-04-04,26.3,17.1,83,41,0,0
2021-04-05,26.7,17.5,81,42,0,0
2021-04-06,23.3,17.7,90,58,0,15.6
